id,ordered_at,delivered_at,delivered_to,order_channel
4048,11/28/2018 12:34,11/28/2018 12:53,CX-369,pick-up
4049,11/15/2018 8:23,11/15/2018 8:53,CX-351,delivery 
4050,9/5/2018 8:46,9/5/2018 9:04,CX-976,pick-up
4051,11/7/2018 14:18,11/7/2018 14:18,CX-137,delivery 
4052,11/5/2018 19:14,11/5/2018 19:41,CX-590,pick-up
4053,10/30/2018 15:16,10/30/2018 15:20,CX-412,delivery 
4054,10/23/2018 1:30,10/23/2018 1:55,CX-176,pick-up
4055,11/9/2018 5:47,11/9/2018 5:57,CX-73,delivery 
4056,10/16/2018 22:28,10/16/2018 22:46,CX-495,pick-up
4057,11/19/2018 5:37,11/19/2018 5:44,CX-848,delivery 
4058,10/6/2018 11:26,10/6/2018 11:29,CX-831,pick-up
4059,10/22/2018 7:11,10/22/2018 7:33,CX-628,delivery 
4060,9/28/2018 1:07,9/28/2018 1:31,CX-8,pick-up
4061,10/11/2018 12:32,10/11/2018 12:42,CX-927,delivery 
4062,11/24/2018 21:55,11/24/2018 21:58,CX-680,pick-up
4063,10/25/2018 3:19,10/25/2018 3:47,CX-490,delivery 
4064,10/8/2018 11:52,10/8/2018 12:05,CX-963,pick-up
4065,11/22/2018 15:10,11/22/2018 15:25,CX-186,delivery 
4066,11/19/2018 10:36,11/19/2018 10:55,CX-202,pick-up
4067,11/4/2018 6:42,11/4/2018 6:49,CX-691,delivery 
4068,11/6/2018 6:26,11/6/2018 6:53,CX-264,pick-up
4069,8/20/2018 6:26,8/20/2018 6:53,CX-480,delivery 
4070,10/26/2018 9:31,10/26/2018 9:54,CX-808,pick-up
4071,10/23/2018 21:56,10/23/2018 22:08,CX-9,delivery 
4072,9/12/2018 22:31,9/12/2018 22:45,CX-992,pick-up
4073,10/28/2018 15:09,10/28/2018 15:17,CX-2,delivery 
4074,10/31/2018 6:53,10/31/2018 7:09,CX-23,pick-up
4075,11/20/2018 0:18,11/20/2018 0:38,CX-332,delivery 
4076,11/23/2018 6:33,11/23/2018 6:57,CX-414,pick-up
4077,10/27/2018 6:00,10/27/2018 6:29,CX-134,delivery 
4078,9/16/2018 3:44,9/16/2018 3:48,CX-814,pick-up
4079,11/4/2018 13:17,11/4/2018 13:35,CX-143,delivery 
4080,11/18/2018 11:50,11/18/2018 11:57,CX-275,pick-up
4081,10/17/2018 17:42,10/17/2018 17:58,CX-504,delivery 
4082,10/20/2018 11:29,10/20/2018 11:37,CX-722,pick-up
4083,9/19/2018 17:01,9/19/2018 17:11,CX-397,delivery 
4084,11/19/2018 4:53,11/19/2018 5:23,CX-837,pick-up
4085,10/20/2018 2:33,10/20/2018 2:59,CX-229,delivery 
4086,11/28/2018 8:43,11/28/2018 8:49,CX-437,pick-up
4087,11/3/2018 7:36,11/3/2018 8:02,CX-51,delivery 
4088,8/31/2018 18:04,8/31/2018 18:17,CX-402,pick-up
4089,9/27/2018 10:51,9/27/2018 11:19,CX-864,delivery 
4090,11/6/2018 12:28,11/6/2018 12:32,CX-905,pick-up
4091,11/25/2018 22:59,11/25/2018 23:26,CX-373,delivery 
4092,11/21/2018 8:03,11/21/2018 8:05,CX-486,pick-up
4093,10/20/2018 6:07,10/20/2018 6:27,CX-204,delivery 
4094,9/27/2018 15:08,9/27/2018 15:27,CX-533,pick-up
4095,12/1/2018 15:08,12/1/2018 15:18,CX-535,delivery 
4096,9/21/2018 4:10,9/21/2018 4:38,CX-773,pick-up
4097,10/24/2018 20:42,10/24/2018 21:00,CX-873,delivery 
4098,11/24/2018 7:37,11/24/2018 7:59,CX-695,pick-up
4099,11/18/2018 0:54,11/18/2018 1:08,CX-498,delivery 
4100,11/18/2018 3:59,11/18/2018 4:07,CX-8,pick-up
4101,11/12/2018 11:40,11/12/2018 11:59,CX-730,delivery 
4102,11/17/2018 1:39,11/17/2018 1:52,CX-298,pick-up
4103,11/23/2018 3:25,11/23/2018 3:55,CX-843,delivery 
4104,10/20/2018 9:42,10/20/2018 10:08,CX-254,pick-up
4105,9/25/2018 18:45,9/25/2018 18:56,CX-163,delivery 
4106,11/26/2018 6:44,11/26/2018 7:09,CX-114,pick-up
4107,11/13/2018 7:31,11/13/2018 7:43,CX-344,delivery 
4108,11/25/2018 5:00,11/25/2018 5:28,CX-387,pick-up
4109,11/30/2018 11:42,11/30/2018 11:58,CX-200,delivery 
4110,11/27/2018 9:06,11/27/2018 9:28,CX-334,pick-up
4111,10/21/2018 4:40,10/21/2018 4:50,CX-125,delivery 
4112,10/8/2018 4:36,10/8/2018 4:59,CX-303,pick-up
4113,10/14/2018 0:34,10/14/2018 0:34,CX-270,delivery 
4114,11/28/2018 8:20,11/28/2018 8:32,CX-788,pick-up
4115,10/28/2018 23:55,10/29/2018 0:24,CX-773,delivery 
4116,10/15/2018 11:02,10/15/2018 11:21,CX-977,pick-up
4117,11/8/2018 0:49,11/8/2018 1:15,CX-703,delivery 
4118,10/16/2018 5:18,10/16/2018 5:32,CX-913,pick-up
4119,9/22/2018 4:50,9/22/2018 4:56,CX-826,delivery 
4120,10/19/2018 3:25,10/19/2018 3:36,CX-568,pick-up
4121,11/16/2018 8:55,11/16/2018 9:13,CX-282,delivery 
4122,10/13/2018 14:10,10/13/2018 14:15,CX-175,pick-up
4123,10/2/2018 21:57,10/2/2018 22:00,CX-576,delivery 
4124,10/6/2018 2:42,10/6/2018 3:01,CX-652,pick-up
4125,10/14/2018 4:28,10/14/2018 4:35,CX-706,delivery 
4126,10/27/2018 21:23,10/27/2018 21:43,CX-949,pick-up
4127,10/18/2018 3:53,10/18/2018 4:19,CX-273,delivery 
4128,12/1/2018 0:10,12/1/2018 0:11,CX-9,pick-up
4129,11/28/2018 6:21,11/28/2018 6:31,CX-2,delivery 
4130,10/12/2018 0:09,10/12/2018 0:19,CX-248,pick-up
4131,11/29/2018 21:59,11/29/2018 22:29,CX-953,delivery 
4132,9/22/2018 13:52,9/22/2018 13:55,CX-276,pick-up
4133,10/26/2018 21:34,10/26/2018 21:46,CX-397,delivery 
4134,10/24/2018 4:58,10/24/2018 5:14,CX-124,pick-up
4135,10/4/2018 23:53,10/4/2018 23:59,CX-90,delivery 
4136,9/23/2018 21:45,9/23/2018 22:08,CX-905,pick-up
4137,10/26/2018 18:12,10/26/2018 18:40,CX-62,delivery 
4138,10/20/2018 8:04,10/20/2018 8:06,CX-300,pick-up
4139,11/28/2018 16:23,11/28/2018 16:30,CX-1,delivery 
4140,9/17/2018 3:22,9/17/2018 3:25,CX-331,pick-up
4141,11/30/2018 21:20,11/30/2018 21:27,CX-80,delivery 
4142,11/23/2018 22:15,11/23/2018 22:37,CX-164,pick-up
4143,10/3/2018 12:06,10/3/2018 12:26,CX-566,delivery 
4144,10/19/2018 23:57,10/20/2018 0:19,CX-759,pick-up
4145,10/14/2018 3:36,10/14/2018 3:47,CX-965,delivery 
4146,10/21/2018 15:57,10/21/2018 16:22,CX-405,pick-up
4147,10/30/2018 13:05,10/30/2018 13:34,CX-371,delivery 
4148,10/31/2018 11:34,10/31/2018 11:47,CX-352,pick-up
4149,11/7/2018 8:41,11/7/2018 9:05,CX-6,delivery 
4150,11/23/2018 17:55,11/23/2018 18:22,CX-40,pick-up
4151,9/30/2018 12:17,9/30/2018 12:18,CX-277,delivery 
4152,11/30/2018 3:09,11/30/2018 3:15,CX-558,pick-up
4153,10/5/2018 14:20,10/5/2018 14:30,CX-62,delivery 
4154,11/28/2018 3:18,11/28/2018 3:41,CX-763,pick-up
4155,9/4/2018 10:52,9/4/2018 11:03,CX-542,delivery 
4156,9/19/2018 12:43,9/19/2018 12:58,CX-919,pick-up
4157,10/19/2018 16:24,10/19/2018 16:37,CX-31,delivery 
4158,11/8/2018 23:44,11/9/2018 0:12,CX-271,pick-up
4159,9/2/2018 15:59,9/2/2018 16:08,CX-19,delivery 
4160,11/19/2018 7:12,11/19/2018 7:26,CX-598,pick-up
4161,10/23/2018 22:33,10/23/2018 22:45,CX-60,delivery 
4162,10/18/2018 19:54,10/18/2018 20:16,CX-7,pick-up
4163,11/22/2018 16:23,11/22/2018 16:39,CX-379,delivery 
4164,9/15/2018 1:20,9/15/2018 1:43,CX-852,pick-up
4165,10/25/2018 1:55,10/25/2018 2:07,CX-6,delivery 
4166,11/7/2018 23:44,11/7/2018 23:52,CX-116,pick-up
4167,9/10/2018 23:34,9/11/2018 0:01,CX-759,delivery 
4168,11/25/2018 5:53,11/25/2018 6:09,CX-759,pick-up
4169,11/15/2018 18:44,11/15/2018 19:12,CX-913,delivery 
4170,11/2/2018 10:04,11/2/2018 10:32,CX-589,pick-up
4171,11/28/2018 22:56,11/28/2018 23:01,CX-280,delivery 
4172,11/23/2018 7:54,11/23/2018 8:23,CX-282,pick-up
4173,11/29/2018 16:23,11/29/2018 16:51,CX-618,delivery 
4174,11/24/2018 23:52,11/25/2018 0:10,CX-920,pick-up
4175,10/28/2018 6:08,10/28/2018 6:35,CX-727,delivery 
4176,9/16/2018 7:46,9/16/2018 7:48,CX-72,pick-up
4177,11/6/2018 5:37,11/6/2018 5:52,CX-808,delivery 
4178,9/21/2018 3:53,9/21/2018 4:02,CX-957,pick-up
4179,11/17/2018 8:08,11/17/2018 8:25,CX-680,delivery 
4180,11/23/2018 4:22,11/23/2018 4:36,CX-867,pick-up
4181,10/25/2018 1:58,10/25/2018 2:07,CX-675,delivery 
4182,11/1/2018 14:04,11/1/2018 14:28,CX-112,pick-up
4183,9/30/2018 18:16,9/30/2018 18:31,CX-410,delivery 
4184,10/16/2018 3:38,10/16/2018 4:07,CX-324,pick-up
4185,9/23/2018 17:06,9/23/2018 17:16,CX-785,delivery 
4186,10/19/2018 10:49,10/19/2018 11:18,CX-343,pick-up
4187,8/22/2018 8:37,8/22/2018 8:39,CX-5,delivery 
4188,10/17/2018 15:01,10/17/2018 15:13,CX-845,pick-up
4189,11/29/2018 9:05,11/29/2018 9:24,CX-351,delivery 
4190,10/6/2018 3:18,10/6/2018 3:36,CX-402,pick-up
4191,9/3/2018 2:58,9/3/2018 3:06,CX-419,delivery 
4192,9/14/2018 23:31,9/14/2018 23:44,CX-933,pick-up
4193,11/25/2018 12:41,11/25/2018 12:44,CX-378,delivery 
4194,10/20/2018 20:53,10/20/2018 21:16,CX-33,pick-up
4195,9/20/2018 9:28,9/20/2018 9:34,CX-426,delivery 
4196,11/11/2018 19:34,11/11/2018 19:38,CX-207,pick-up
4197,11/13/2018 5:10,11/13/2018 5:12,CX-418,delivery 
4198,11/13/2018 9:58,11/13/2018 10:24,CX-591,pick-up
4199,11/16/2018 0:17,11/16/2018 0:27,CX-59,delivery 
4200,10/15/2018 7:48,10/15/2018 7:49,CX-157,pick-up
4201,11/5/2018 13:18,11/5/2018 13:20,CX-80,delivery 
4202,9/28/2018 8:10,9/28/2018 8:36,CX-968,pick-up
4203,10/21/2018 8:45,10/21/2018 8:46,CX-755,delivery 
4204,10/18/2018 10:16,10/18/2018 10:40,CX-552,pick-up
4205,10/8/2018 14:54,10/8/2018 15:15,CX-930,delivery 
4206,10/28/2018 10:20,10/28/2018 10:32,CX-896,pick-up
4207,11/15/2018 13:41,11/15/2018 14:11,CX-456,delivery 
4208,11/14/2018 5:35,11/14/2018 6:04,CX-950,pick-up
4209,11/16/2018 7:30,11/16/2018 7:45,CX-152,delivery 
4210,9/11/2018 17:17,9/11/2018 17:42,CX-567,pick-up
4211,11/12/2018 6:39,11/12/2018 6:52,CX-398,delivery 
4212,11/10/2018 18:23,11/10/2018 18:34,CX-130,pick-up
4213,10/15/2018 12:32,10/15/2018 12:57,CX-491,delivery 
4214,8/19/2018 20:03,8/19/2018 20:13,CX0,pick-up
4215,11/19/2018 21:36,11/19/2018 21:40,CX-262,delivery 
4216,11/28/2018 15:02,11/28/2018 15:23,CX-974,pick-up
4217,10/7/2018 14:56,10/7/2018 15:19,CX-933,delivery 
4218,9/27/2018 6:40,9/27/2018 6:52,CX-555,pick-up
4219,10/23/2018 14:29,10/23/2018 14:53,CX-266,delivery 
4220,11/24/2018 12:13,11/24/2018 12:32,CX-630,pick-up
4221,11/5/2018 7:57,11/5/2018 8:17,CX-706,delivery 
4222,10/18/2018 17:15,10/18/2018 17:27,CX-159,pick-up
4223,11/4/2018 10:12,11/4/2018 10:23,CX-105,delivery 
4224,11/1/2018 10:56,11/1/2018 11:13,CX-683,pick-up
4225,11/30/2018 6:55,11/30/2018 7:20,CX-633,delivery 
4226,9/2/2018 7:17,9/2/2018 7:25,CX-4,pick-up
4227,10/1/2018 15:50,10/1/2018 16:00,CX-249,delivery 
4228,11/16/2018 3:15,11/16/2018 3:37,CX-22,pick-up
4229,9/14/2018 2:48,9/14/2018 3:09,CX-665,delivery 
4230,11/27/2018 19:44,11/27/2018 20:10,CX-982,pick-up
4231,11/24/2018 9:46,11/24/2018 10:07,CX-596,delivery 
4232,12/1/2018 15:58,12/1/2018 16:09,CX-4,pick-up
4233,10/24/2018 21:42,10/24/2018 22:02,CX-584,delivery 
4234,11/30/2018 13:37,11/30/2018 13:50,CX-239,pick-up
4235,11/20/2018 8:00,11/20/2018 8:22,CX-534,delivery 
4236,10/9/2018 20:48,10/9/2018 20:57,CX-961,pick-up
4237,11/25/2018 14:19,11/25/2018 14:45,CX-543,delivery 
4238,11/1/2018 3:55,11/1/2018 4:24,CX-706,pick-up
4239,10/12/2018 13:45,10/12/2018 14:01,CX-623,delivery 
4240,11/13/2018 19:15,11/13/2018 19:36,CX-484,pick-up
4241,11/12/2018 7:11,11/12/2018 7:40,CX-623,delivery 
4242,11/9/2018 0:18,11/9/2018 0:23,CX-902,pick-up
4243,11/2/2018 3:10,11/2/2018 3:36,CX-634,delivery 
4244,11/11/2018 20:13,11/11/2018 20:41,CX-658,pick-up
4245,11/23/2018 5:44,11/23/2018 6:13,CX-561,delivery 
4246,11/30/2018 13:41,11/30/2018 13:46,CX-723,pick-up
4247,9/19/2018 16:58,9/19/2018 17:00,CX-209,delivery 
4248,10/6/2018 9:39,10/6/2018 9:47,CX-528,pick-up
4249,10/17/2018 23:09,10/17/2018 23:17,CX-164,delivery 
4250,11/24/2018 22:18,11/24/2018 22:45,CX-810,pick-up
4251,10/13/2018 23:58,10/14/2018 0:03,CX-154,delivery 
4252,10/3/2018 3:51,10/3/2018 4:13,CX-785,pick-up
4253,10/19/2018 2:23,10/19/2018 2:25,CX-103,delivery 
4254,11/19/2018 8:36,11/19/2018 9:01,CX-938,pick-up
4255,11/13/2018 14:18,11/13/2018 14:47,CX-256,delivery 
4256,11/25/2018 22:36,11/25/2018 23:04,CX-534,pick-up
4257,9/26/2018 2:55,9/26/2018 3:24,CX-279,delivery 
4258,11/26/2018 15:42,11/26/2018 15:57,CX-920,pick-up
4259,11/24/2018 1:09,11/24/2018 1:27,CX-95,delivery 
4260,10/2/2018 12:17,10/2/2018 12:27,CX-476,pick-up
4261,9/1/2018 3:33,9/1/2018 3:59,CX-609,delivery 
4262,8/25/2018 10:55,8/25/2018 11:05,CX-644,pick-up
4263,10/25/2018 19:06,10/25/2018 19:31,CX-694,delivery 
4264,11/23/2018 14:51,11/23/2018 15:05,CX-690,pick-up
4265,9/28/2018 17:52,9/28/2018 17:59,CX-38,delivery 
4266,8/27/2018 14:35,8/27/2018 14:38,CX-386,pick-up
4267,10/27/2018 10:51,10/27/2018 11:11,CX-721,delivery 
4268,11/25/2018 13:12,11/25/2018 13:17,CX-30,pick-up
4269,10/16/2018 10:33,10/16/2018 10:55,CX-174,delivery 
4270,11/21/2018 20:24,11/21/2018 20:48,CX-377,pick-up
4271,11/29/2018 18:17,11/29/2018 18:38,CX-352,delivery 
4272,9/20/2018 5:53,9/20/2018 5:54,CX-460,pick-up
4273,11/18/2018 2:38,11/18/2018 3:05,CX-504,delivery 
4274,10/19/2018 21:30,10/19/2018 21:39,CX-352,pick-up
4275,10/3/2018 20:07,10/3/2018 20:12,CX-164,delivery 
4276,11/20/2018 10:01,11/20/2018 10:25,CX-745,pick-up
4277,11/9/2018 21:56,11/9/2018 22:26,CX0,delivery 
4278,10/23/2018 21:01,10/23/2018 21:12,CX-851,pick-up
4279,11/13/2018 19:06,11/13/2018 19:28,CX-884,delivery 
4280,9/4/2018 20:36,9/4/2018 20:45,CX-793,pick-up
4281,11/25/2018 21:20,11/25/2018 21:41,CX-286,delivery 
4282,9/13/2018 8:39,9/13/2018 8:50,CX-345,pick-up
4283,11/21/2018 17:26,11/21/2018 17:36,CX-45,delivery 
4284,10/14/2018 11:09,10/14/2018 11:31,CX-140,pick-up
4285,10/23/2018 18:34,10/23/2018 18:37,CX-174,delivery 
4286,11/5/2018 22:05,11/5/2018 22:30,CX-587,pick-up
4287,8/31/2018 2:08,8/31/2018 2:16,CX-463,delivery 
4288,11/27/2018 19:35,11/27/2018 20:00,CX-5,pick-up
4289,9/17/2018 10:40,9/17/2018 10:51,CX-542,delivery 
4290,11/3/2018 15:22,11/3/2018 15:27,CX-312,pick-up
4291,9/19/2018 10:11,9/19/2018 10:14,CX-261,delivery 
4292,11/29/2018 0:28,11/29/2018 0:55,CX-168,pick-up
4293,8/16/2018 16:09,8/16/2018 16:25,CX-982,delivery 
4294,10/2/2018 15:10,10/2/2018 15:14,CX-643,pick-up
4295,11/25/2018 11:39,11/25/2018 11:49,CX-258,delivery 
4296,10/10/2018 13:39,10/10/2018 14:04,CX-594,pick-up
4297,8/26/2018 17:24,8/26/2018 17:43,CX-702,delivery 
4298,11/23/2018 16:18,11/23/2018 16:37,CX-246,pick-up
4299,11/24/2018 7:33,11/24/2018 8:01,CX-576,delivery 
4300,11/18/2018 13:42,11/18/2018 13:48,CX-203,pick-up
4301,10/25/2018 20:03,10/25/2018 20:10,CX-796,delivery 
4302,10/11/2018 11:58,10/11/2018 12:22,CX-14,pick-up
4303,10/7/2018 8:40,10/7/2018 9:02,CX-371,delivery 
4304,11/19/2018 15:00,11/19/2018 15:21,CX-383,pick-up
4305,9/10/2018 0:45,9/10/2018 0:56,CX-486,delivery 
4306,11/23/2018 8:03,11/23/2018 8:31,CX-752,pick-up
4307,10/13/2018 9:35,10/13/2018 9:50,CX-964,delivery 
4308,10/5/2018 19:50,10/5/2018 20:09,CX-745,pick-up
4309,9/26/2018 5:15,9/26/2018 5:33,CX-260,delivery 
4310,11/28/2018 21:49,11/28/2018 22:12,CX-213,pick-up
4311,10/4/2018 0:52,10/4/2018 0:58,CX-843,delivery 
4312,9/19/2018 12:05,9/19/2018 12:19,CX-400,pick-up
4313,11/25/2018 9:54,11/25/2018 9:59,CX-1,delivery 
4314,11/25/2018 20:09,11/25/2018 20:23,CX-985,pick-up
4315,11/19/2018 9:13,11/19/2018 9:35,CX-868,delivery 
4316,10/3/2018 17:06,10/3/2018 17:11,CX-301,pick-up
4317,8/19/2018 20:26,8/19/2018 20:47,CX-94,delivery 
4318,11/19/2018 21:02,11/19/2018 21:08,CX-668,pick-up
4319,11/22/2018 6:10,11/22/2018 6:30,CX-988,delivery 
4320,9/18/2018 13:53,9/18/2018 13:54,CX-704,pick-up
4321,11/3/2018 11:32,11/3/2018 11:47,CX-741,delivery 
4322,10/6/2018 10:14,10/6/2018 10:19,CX-727,pick-up
4323,8/27/2018 14:23,8/27/2018 14:48,CX-441,delivery 
4324,11/2/2018 2:49,11/2/2018 3:14,CX-712,pick-up
4325,10/22/2018 6:37,10/22/2018 7:06,CX-983,delivery 
4326,11/29/2018 7:57,11/29/2018 8:26,CX-9,pick-up
4327,11/16/2018 20:21,11/16/2018 20:37,CX-759,delivery 
4328,9/22/2018 15:31,9/22/2018 15:54,CX-369,pick-up
4329,11/22/2018 12:38,11/22/2018 12:40,CX-715,delivery 
4330,11/25/2018 17:11,11/25/2018 17:14,CX-266,pick-up
4331,10/10/2018 19:35,10/10/2018 19:43,CX-581,delivery 
4332,9/7/2018 13:00,9/7/2018 13:11,CX-415,pick-up
4333,10/15/2018 19:21,10/15/2018 19:36,CX-176,delivery 
4334,10/15/2018 5:25,10/15/2018 5:36,CX-766,pick-up
4335,11/27/2018 1:42,11/27/2018 2:00,CX-8,delivery 
4336,10/27/2018 8:47,10/27/2018 9:05,CX-861,pick-up
4337,10/4/2018 20:00,10/4/2018 20:29,CX-374,delivery 
4338,10/7/2018 12:03,10/7/2018 12:29,CX-157,pick-up
4339,11/23/2018 14:22,11/23/2018 14:30,CX-696,delivery 
4340,10/20/2018 2:55,10/20/2018 3:12,CX-327,pick-up
4341,12/1/2018 22:21,12/1/2018 22:28,CX-918,delivery 
4342,11/11/2018 1:44,11/11/2018 1:59,CX-293,pick-up
4343,11/17/2018 10:12,11/17/2018 10:38,CX-545,delivery 
4344,8/22/2018 15:31,8/22/2018 15:47,CX-30,pick-up
4345,11/5/2018 11:14,11/5/2018 11:32,CX-835,delivery 
4346,11/13/2018 5:46,11/13/2018 5:48,CX-378,pick-up
4347,10/23/2018 15:52,10/23/2018 16:19,CX-133,delivery 
4348,12/1/2018 17:30,12/1/2018 17:54,CX-975,pick-up
4349,11/12/2018 21:01,11/12/2018 21:06,CX-904,delivery 
4350,9/15/2018 4:08,9/15/2018 4:18,CX-442,pick-up
4351,11/29/2018 19:53,11/29/2018 19:57,CX-808,delivery 
4352,11/9/2018 21:10,11/9/2018 21:38,CX-259,pick-up
4353,11/10/2018 12:09,11/10/2018 12:30,CX-590,delivery 
4354,11/2/2018 21:19,11/2/2018 21:46,CX-165,pick-up
4355,10/31/2018 8:18,10/31/2018 8:35,CX-378,delivery 
4356,11/26/2018 0:41,11/26/2018 0:43,CX-831,pick-up
4357,11/2/2018 19:46,11/2/2018 19:48,CX-174,delivery 
4358,9/25/2018 14:58,9/25/2018 15:23,CX-591,pick-up
4359,11/22/2018 22:05,11/22/2018 22:22,CX-851,delivery 
4360,9/10/2018 4:58,9/10/2018 5:11,CX-304,pick-up
4361,10/26/2018 12:50,10/26/2018 13:19,CX-905,delivery 
4362,10/3/2018 1:23,10/3/2018 1:46,CX-20,pick-up
4363,10/7/2018 21:33,10/7/2018 21:55,CX-346,delivery 
4364,11/24/2018 7:17,11/24/2018 7:34,CX-536,pick-up
4365,11/11/2018 10:48,11/11/2018 10:54,CX-834,delivery 
4366,9/30/2018 16:14,9/30/2018 16:27,CX-131,pick-up
4367,9/28/2018 21:18,9/28/2018 21:41,CX0,delivery 
4368,11/21/2018 18:04,11/21/2018 18:23,CX-190,pick-up
4369,10/31/2018 3:18,10/31/2018 3:22,CX-637,delivery 
4370,11/13/2018 11:30,11/13/2018 11:52,CX-25,pick-up
4371,10/27/2018 17:04,10/27/2018 17:33,CX-605,delivery 
4372,11/9/2018 18:01,11/9/2018 18:30,CX-923,pick-up
4373,11/12/2018 9:38,11/12/2018 9:45,CX-964,delivery 
4374,9/2/2018 17:34,9/2/2018 18:01,CX-731,pick-up
4375,11/16/2018 2:24,11/16/2018 2:38,CX-381,delivery 
4376,10/8/2018 10:07,10/8/2018 10:13,CX-102,pick-up
4377,10/22/2018 3:14,10/22/2018 3:35,CX-712,delivery 
4378,9/3/2018 6:42,9/3/2018 7:06,CX-998,pick-up
4379,10/20/2018 12:37,10/20/2018 12:43,CX-13,delivery 
4380,9/30/2018 11:31,9/30/2018 12:01,CX-860,pick-up
4381,11/29/2018 5:24,11/29/2018 5:27,CX-984,delivery 
4382,10/11/2018 7:40,10/11/2018 7:49,CX-976,pick-up
4383,11/5/2018 22:15,11/5/2018 22:31,CX-21,delivery 
4384,11/7/2018 21:04,11/7/2018 21:28,CX-8,pick-up
4385,10/10/2018 17:28,10/10/2018 17:33,CX-948,delivery 
4386,11/24/2018 4:16,11/24/2018 4:23,CX-226,pick-up
4387,11/28/2018 18:36,11/28/2018 18:58,CX-282,delivery 
4388,10/1/2018 21:12,10/1/2018 21:22,CX-2,pick-up
4389,11/10/2018 4:23,11/10/2018 4:46,CX-835,delivery 
4390,11/20/2018 10:07,11/20/2018 10:25,CX-447,pick-up
4391,11/17/2018 6:30,11/17/2018 6:48,CX-688,delivery 
4392,11/9/2018 16:13,11/9/2018 16:15,CX-282,pick-up
4393,10/22/2018 17:53,10/22/2018 18:00,CX-72,delivery 
4394,9/29/2018 19:33,9/29/2018 19:40,CX-584,pick-up
4395,8/22/2018 12:02,8/22/2018 12:25,CX-563,delivery 
4396,8/31/2018 11:12,8/31/2018 11:38,CX-735,pick-up
4397,9/20/2018 17:08,9/20/2018 17:21,CX-578,delivery 
4398,11/10/2018 21:57,11/10/2018 22:26,CX-660,pick-up
4399,9/15/2018 2:40,9/15/2018 2:46,CX-411,delivery 
4400,11/23/2018 20:57,11/23/2018 21:22,CX-248,pick-up
4401,10/3/2018 1:36,10/3/2018 1:52,CX-231,delivery 
4402,10/30/2018 11:58,10/30/2018 12:09,CX-842,pick-up
4403,11/26/2018 10:33,11/26/2018 11:00,CX-683,delivery 
4404,10/2/2018 12:51,10/2/2018 13:06,CX-7,pick-up
4405,10/2/2018 23:22,10/2/2018 23:41,CX-25,delivery 
4406,11/25/2018 6:44,11/25/2018 6:57,CX-841,pick-up
4407,11/1/2018 5:15,11/1/2018 5:37,CX-148,delivery 
4408,11/30/2018 19:22,11/30/2018 19:36,CX-4,pick-up
4409,8/21/2018 23:27,8/21/2018 23:55,CX-35,delivery 
4410,11/15/2018 20:34,11/15/2018 20:55,CX-725,pick-up
4411,8/19/2018 15:34,8/19/2018 16:01,CX-857,delivery 
4412,11/19/2018 5:34,11/19/2018 5:45,CX-8,pick-up
4413,10/6/2018 3:37,10/6/2018 3:45,CX-782,delivery 
4414,11/16/2018 0:56,11/16/2018 1:19,CX-774,pick-up
4415,11/14/2018 13:58,11/14/2018 14:02,CX-151,delivery 
4416,9/17/2018 18:30,9/17/2018 18:31,CX-689,pick-up
4417,11/23/2018 18:47,11/23/2018 19:06,CX-809,delivery 
4418,11/21/2018 10:05,11/21/2018 10:19,CX-469,pick-up
4419,9/29/2018 8:52,9/29/2018 9:15,CX-666,delivery 
4420,10/24/2018 8:56,10/24/2018 9:20,CX-462,pick-up
4421,10/21/2018 16:46,10/21/2018 16:49,CX-287,delivery 
4422,11/2/2018 22:25,11/2/2018 22:28,CX-193,pick-up
4423,10/14/2018 11:39,10/14/2018 11:55,CX-188,delivery 
4424,11/17/2018 17:22,11/17/2018 17:33,CX-59,pick-up
4425,9/16/2018 3:21,9/16/2018 3:45,CX-334,delivery 
4426,11/4/2018 14:26,11/4/2018 14:34,CX-350,pick-up
4427,11/17/2018 13:40,11/17/2018 13:58,CX-343,delivery 
4428,10/7/2018 14:02,10/7/2018 14:25,CX-154,pick-up
4429,11/30/2018 20:34,11/30/2018 20:56,CX-627,delivery 
4430,11/3/2018 19:42,11/3/2018 19:46,CX-757,pick-up
4431,11/28/2018 7:31,11/28/2018 7:47,CX-757,delivery 
4432,10/24/2018 0:29,10/24/2018 0:38,CX-338,pick-up
4433,10/22/2018 7:09,10/22/2018 7:30,CX-328,delivery 
4434,11/6/2018 10:22,11/6/2018 10:31,CX-483,pick-up
4435,9/6/2018 18:29,9/6/2018 18:36,CX-241,delivery 
4436,10/31/2018 19:20,10/31/2018 19:42,CX-82,pick-up
4437,11/23/2018 3:04,11/23/2018 3:20,CX-531,delivery 
4438,11/3/2018 7:52,11/3/2018 8:03,CX-876,pick-up
4439,10/11/2018 22:03,10/11/2018 22:22,CX-1,delivery 
4440,12/1/2018 9:47,12/1/2018 10:13,CX-441,pick-up
4441,9/26/2018 3:49,9/26/2018 4:01,CX0,delivery 
4442,10/27/2018 6:09,10/27/2018 6:27,CX-384,pick-up
4443,9/12/2018 19:31,9/12/2018 19:39,CX-822,delivery 
4444,11/15/2018 16:01,11/15/2018 16:28,CX-125,pick-up
4445,9/19/2018 20:21,9/19/2018 20:24,CX-140,delivery 
4446,9/1/2018 15:19,9/1/2018 15:40,CX-640,pick-up
