item_id,order_id,food_item,amount_paid
15856,2265,Pork Belly Bao,9.25
15857,2852,Gam Ja Tang,11.25
15858,220,Cha Siu Bao,9.25
15859,3269,Gam Ja Tang,11.25
15860,1366,Pork Belly Bao,9.25
15861,2561,Gam Ja Tang,11.25
15862,186,Pork Belly Bao,9.25
15863,2513,Gam Ja Tang,11.25
15864,975,Gam Ja Tang,11.25
15865,2133,Braised Beef Noodles,10.25
15866,4579,Matcha Cheese Cake,6.75
15867,2004,Gam Ja Tang,11.25
15868,3810,Black Sugar Bubble Tea,5.25
15869,1843,Cha Siu Bao,9.25
15870,1624,Gam Ja Tang,11.25
15871,3890,Gam Ja Tang,11.25
15872,1692,Gam Ja Tang,11.25
15873,2169,Cha Siu Bao,9.25
15874,3988,Pork Belly Bao,9.25
15875,3180,Gam Ja Tang,11.25
15876,4259,Passionfruit Green Tea,3.75
15877,1324,Cha Siu Bao,9.25
15878,3870,Braised Beef Noodles,10.25
15879,4647,Passionfruit Green Tea,3.75
15880,4962,Pork Belly Bao,9.25
15881,670,Braised Beef Noodles,10.25
15882,2111,Pork Belly Bao,9.25
15883,4751,Passionfruit Green Tea,3.75
15884,3735,Cha Siu Bao,9.25
15885,36,Gam Ja Tang,11.25
15886,2031,Cha Siu Bao,9.25
15887,3752,Braised Beef Noodles,10.25
15888,2396,Gam Ja Tang,11.25
15889,2519,Passionfruit Green Tea,3.75
15890,4255,Passionfruit Green Tea,3.75
15891,3827,Passionfruit Green Tea,3.75
15892,2290,Cha Siu Bao,9.25
15893,3286,Braised Beef Noodles,10.25
15894,952,Braised Beef Noodles,10.25
15895,3238,Braised Beef Noodles,10.25
15896,1490,Braised Beef Noodles,10.25
15897,380,Cha Siu Bao,9.25
15898,152,Gam Ja Tang,11.25
15899,1909,Gam Ja Tang,11.25
15900,4974,Gam Ja Tang,11.25
15901,1504,Cha Siu Bao,9.25
15902,2622,Passionfruit Green Tea,3.75
15903,3492,Pork Belly Bao,9.25
15904,654,Cha Siu Bao,9.25
15905,2670,Passionfruit Green Tea,3.75
15906,1682,Braised Beef Noodles,10.25
15907,1899,Gam Ja Tang,11.25
15908,4324,Gam Ja Tang,11.25
15909,556,Matcha Cheese Cake,6.75
15910,86,Gam Ja Tang,11.25
15911,773,Braised Beef Noodles,10.25
15912,1526,Pork Belly Bao,9.25
15913,1214,Pork Belly Bao,9.25
15914,3862,Pork Belly Bao,9.25
15915,3625,Gam Ja Tang,11.25
15916,3972,Braised Beef Noodles,10.25
15917,174,Gam Ja Tang,11.25
15918,3095,Braised Beef Noodles,10.25
15919,2716,Gam Ja Tang,11.25
15920,1825,Pork Belly Bao,9.25
15921,363,Braised Beef Noodles,10.25
15922,3880,Braised Beef Noodles,10.25
15923,4845,Braised Beef Noodles,10.25
15924,229,Pork Belly Bao,9.25
15925,3448,Braised Beef Noodles,10.25
15926,2584,Gam Ja Tang,11.25
15927,2162,Passionfruit Green Tea,3.75
15928,3652,Pork Belly Bao,9.25
15929,1762,Cha Siu Bao,9.25
15930,3964,Gam Ja Tang,11.25
15931,1479,Pork Belly Bao,9.25
15932,4073,Black Sugar Bubble Tea,5.25
15933,4977,Braised Beef Noodles,10.25
15934,2679,Black Sugar Bubble Tea,5.25
15935,4166,Cha Siu Bao,9.25
15936,3466,Cha Siu Bao,9.25
15937,1125,Cha Siu Bao,9.25
15938,916,Black Sugar Bubble Tea,5.25
15939,2988,Braised Beef Noodles,10.25
15940,4673,Braised Beef Noodles,10.25
15941,4125,Gam Ja Tang,11.25
15942,3475,Braised Beef Noodles,10.25
15943,208,Pork Belly Bao,9.25
15944,1929,Braised Beef Noodles,10.25
15945,4628,Pork Belly Bao,9.25
15946,4858,Black Sugar Bubble Tea,5.25
15947,2896,Passionfruit Green Tea,3.75
15948,466,Gam Ja Tang,11.25
15949,2496,Passionfruit Green Tea,3.75
15950,4337,Braised Beef Noodles,10.25
15951,2321,Cha Siu Bao,9.25
15952,275,Braised Beef Noodles,10.25
15953,2656,Pork Belly Bao,9.25
15954,1565,Gam Ja Tang,11.25
15955,549,Braised Beef Noodles,10.25
15956,2542,Matcha Cheese Cake,6.75
15957,1426,Gam Ja Tang,11.25
15958,2722,Braised Beef Noodles,10.25
15959,698,Black Sugar Bubble Tea,5.25
15960,79,Gam Ja Tang,11.25
15961,3005,Gam Ja Tang,11.25
15962,3442,Passionfruit Green Tea,3.75
15963,4172,Black Sugar Bubble Tea,5.25
15964,4307,Pork Belly Bao,9.25
15965,3587,Pork Belly Bao,9.25
15966,4789,Pork Belly Bao,9.25
15967,1357,Pork Belly Bao,9.25
15968,3659,Braised Beef Noodles,10.25
15969,3541,Pork Belly Bao,9.25
15970,586,Pork Belly Bao,9.25
15971,2088,Black Sugar Bubble Tea,5.25
15972,155,Cha Siu Bao,9.25
15973,1965,Passionfruit Green Tea,3.75
15974,868,Matcha Cheese Cake,6.75
15975,1714,Pork Belly Bao,9.25
15976,4478,Matcha Cheese Cake,6.75
15977,4538,Pork Belly Bao,9.25
15978,3075,Passionfruit Green Tea,3.75
15979,473,Passionfruit Green Tea,3.75
15980,3767,Pork Belly Bao,9.25
15981,4360,Matcha Cheese Cake,6.75
15982,4418,Gam Ja Tang,11.25
15983,2425,Black Sugar Bubble Tea,5.25
15984,2327,Gam Ja Tang,11.25
15985,2597,Gam Ja Tang,11.25
15986,3004,Pork Belly Bao,9.25
15987,4520,Braised Beef Noodles,10.25
15988,1219,Pork Belly Bao,9.25
15989,604,Matcha Cheese Cake,6.75
15990,4685,Braised Beef Noodles,10.25
15991,3312,Gam Ja Tang,11.25
15992,2760,Pork Belly Bao,9.25
15993,444,Passionfruit Green Tea,3.75
15994,3091,Pork Belly Bao,9.25
15995,350,Pork Belly Bao,9.25
15996,3117,Black Sugar Bubble Tea,5.25
15997,1474,Gam Ja Tang,11.25
15998,4658,Cha Siu Bao,9.25
15999,3076,Braised Beef Noodles,10.25
16000,4772,Pork Belly Bao,9.25
16001,4292,Gam Ja Tang,11.25
16002,4793,Pork Belly Bao,9.25
16003,4220,Black Sugar Bubble Tea,5.25
16004,1811,Passionfruit Green Tea,3.75
16005,1481,Matcha Cheese Cake,6.75
16006,2649,Pork Belly Bao,9.25
16007,4816,Cha Siu Bao,9.25
16008,3010,Braised Beef Noodles,10.25
16009,446,Pork Belly Bao,9.25
16010,4084,Black Sugar Bubble Tea,5.25
16011,1010,Black Sugar Bubble Tea,5.25
16012,324,Gam Ja Tang,11.25
16013,4636,Pork Belly Bao,9.25
16014,3467,Passionfruit Green Tea,3.75
16015,3976,Cha Siu Bao,9.25
16016,293,Braised Beef Noodles,10.25
16017,1468,Pork Belly Bao,9.25
16018,3394,Cha Siu Bao,9.25
16019,4665,Gam Ja Tang,11.25
16020,967,Passionfruit Green Tea,3.75
16021,1242,Pork Belly Bao,9.25
16022,342,Pork Belly Bao,9.25
16023,301,Braised Beef Noodles,10.25
16024,2203,Gam Ja Tang,11.25
16025,4908,Gam Ja Tang,11.25
16026,4752,Gam Ja Tang,11.25
16027,4565,Gam Ja Tang,11.25
16028,1805,Braised Beef Noodles,10.25
16029,4024,Braised Beef Noodles,10.25
16030,1045,Braised Beef Noodles,10.25
16031,4292,Braised Beef Noodles,10.25
16032,2764,Gam Ja Tang,11.25
16033,4743,Passionfruit Green Tea,3.75
16034,2222,Passionfruit Green Tea,3.75
16035,2600,Braised Beef Noodles,10.25
16036,4964,Black Sugar Bubble Tea,5.25
16037,2978,Pork Belly Bao,9.25
16038,4811,Gam Ja Tang,11.25
16039,3919,Gam Ja Tang,11.25
16040,942,Braised Beef Noodles,10.25
16041,2355,Cha Siu Bao,9.25
16042,3547,Braised Beef Noodles,10.25
16043,4927,Passionfruit Green Tea,3.75
16044,4152,Pork Belly Bao,9.25
16045,438,Pork Belly Bao,9.25
16046,4121,Gam Ja Tang,11.25
16047,2035,Cha Siu Bao,9.25
16048,2652,Gam Ja Tang,11.25
16049,471,Passionfruit Green Tea,3.75
16050,2475,Gam Ja Tang,11.25
16051,4050,Gam Ja Tang,11.25
16052,3852,Pork Belly Bao,9.25
16053,746,Gam Ja Tang,11.25
16054,1148,Cha Siu Bao,9.25
16055,4340,Braised Beef Noodles,10.25
16056,3101,Braised Beef Noodles,10.25
16057,4580,Gam Ja Tang,11.25
16058,2501,Gam Ja Tang,11.25
16059,2628,Pork Belly Bao,9.25
16060,2206,Braised Beef Noodles,10.25
16061,1825,Passionfruit Green Tea,3.75
16062,190,Passionfruit Green Tea,3.75
16063,681,Pork Belly Bao,9.25
16064,2704,Pork Belly Bao,9.25
16065,2520,Pork Belly Bao,9.25
16066,2870,Braised Beef Noodles,10.25
16067,4056,Pork Belly Bao,9.25
16068,3542,Black Sugar Bubble Tea,5.25
16069,4852,Braised Beef Noodles,10.25
16070,657,Gam Ja Tang,11.25
16071,4425,Braised Beef Noodles,10.25
16072,4564,Cha Siu Bao,9.25
16073,2960,Pork Belly Bao,9.25
16074,432,Passionfruit Green Tea,3.75
16075,3940,Gam Ja Tang,11.25
16076,2869,Gam Ja Tang,11.25
16077,2779,Matcha Cheese Cake,6.75
16078,3482,Gam Ja Tang,11.25
16079,1284,Pork Belly Bao,9.25
16080,682,Pork Belly Bao,9.25
16081,3605,Passionfruit Green Tea,3.75
16082,1153,Cha Siu Bao,9.25
16083,3353,Passionfruit Green Tea,3.75
16084,2309,Gam Ja Tang,11.25
16085,465,Pork Belly Bao,9.25
16086,1914,Gam Ja Tang,11.25
16087,2668,Gam Ja Tang,11.25
16088,3874,Passionfruit Green Tea,3.75
16089,2761,Gam Ja Tang,11.25
16090,1165,Passionfruit Green Tea,3.75
16091,2450,Gam Ja Tang,11.25
16092,556,Herbal Grass Jelly Drink,8.75
16093,2036,Braised Beef Noodles,10.25
16094,4346,Matcha Cheese Cake,6.75
16095,4959,Gam Ja Tang,11.25
16096,1623,Gam Ja Tang,11.25
16097,1431,Braised Beef Noodles,10.25
16098,2992,Cha Siu Bao,9.25
16099,584,Pork Belly Bao,9.25
16100,1711,Gam Ja Tang,11.25
16101,3496,Black Sugar Bubble Tea,5.25
16102,2599,Cha Siu Bao,9.25
16103,1937,Gam Ja Tang,11.25
16104,1089,Braised Beef Noodles,10.25
16105,2319,Matcha Cheese Cake,6.75
16106,2504,Braised Beef Noodles,10.25
16107,3312,Black Sugar Bubble Tea,5.25
16108,3677,Braised Beef Noodles,10.25
16109,4671,Braised Beef Noodles,10.25
16110,770,Braised Beef Noodles,10.25
16111,1253,Braised Beef Noodles,10.25
16112,2011,Gam Ja Tang,11.25
16113,2802,Cha Siu Bao,9.25
16114,3158,Gam Ja Tang,11.25
16115,318,Cha Siu Bao,9.25
16116,1063,Pork Belly Bao,9.25
16117,1833,Passionfruit Green Tea,3.75
16118,3084,Pork Belly Bao,9.25
16119,3030,Passionfruit Green Tea,3.75
16120,2499,Pork Belly Bao,9.25
16121,2446,Pork Belly Bao,9.25
16122,1086,Braised Beef Noodles,10.25
16123,2093,Pork Belly Bao,9.25
16124,2513,Cha Siu Bao,9.25
16125,729,Gam Ja Tang,11.25
16126,4778,Gam Ja Tang,11.25
16127,4146,Matcha Cheese Cake,6.75
16128,670,Gam Ja Tang,11.25
16129,1474,Cha Siu Bao,9.25
16130,2945,Pork Belly Bao,9.25
16131,4700,Braised Beef Noodles,10.25
16132,3683,Pork Belly Bao,9.25
16133,2022,Pork Belly Bao,9.25
16134,3613,Cha Siu Bao,9.25
16135,2851,Cha Siu Bao,9.25
16136,3703,Passionfruit Green Tea,3.75
16137,693,Braised Beef Noodles,10.25
16138,146,Gam Ja Tang,11.25
16139,4894,Pork Belly Bao,9.25
16140,4801,Pork Belly Bao,9.25
16141,2022,Black Sugar Bubble Tea,5.25
16142,448,Cha Siu Bao,9.25
16143,1674,Cha Siu Bao,9.25
16144,1841,Passionfruit Green Tea,3.75
16145,172,Braised Beef Noodles,10.25
16146,4281,Gam Ja Tang,11.25
16147,3000,Braised Beef Noodles,10.25
16148,3291,Gam Ja Tang,11.25
16149,372,Passionfruit Green Tea,3.75
16150,2951,Gam Ja Tang,11.25
16151,3896,Gam Ja Tang,11.25
16152,2362,Braised Beef Noodles,10.25
16153,3204,Pork Belly Bao,9.25
16154,3723,Gam Ja Tang,11.25
16155,2253,Passionfruit Green Tea,3.75
16156,2260,Braised Beef Noodles,10.25
16157,3746,Passionfruit Green Tea,3.75
16158,1881,Braised Beef Noodles,10.25
16159,2972,Cha Siu Bao,9.25
16160,228,Gam Ja Tang,11.25
16161,702,Gam Ja Tang,11.25
16162,795,Matcha Cheese Cake,6.75
16163,4068,Cha Siu Bao,9.25
16164,534,Pork Belly Bao,9.25
16165,4219,Gam Ja Tang,11.25
16166,3837,Cha Siu Bao,9.25
16167,2978,Cha Siu Bao,9.25
16168,2378,Braised Beef Noodles,10.25
16169,3249,Black Sugar Bubble Tea,5.25
16170,2462,Gam Ja Tang,11.25
16171,314,Pork Belly Bao,9.25
16172,2144,Gam Ja Tang,11.25
16173,448,Cha Siu Bao,9.25
16174,1547,Gam Ja Tang,11.25
16175,2013,Pork Belly Bao,9.25
16176,556,Pork Belly Bao,9.25
16177,3765,Passionfruit Green Tea,3.75
16178,4594,Gam Ja Tang,11.25
16179,940,Gam Ja Tang,11.25
16180,4390,Gam Ja Tang,11.25
16181,1493,Matcha Cheese Cake,6.75
16182,1848,Braised Beef Noodles,10.25
16183,3676,Cha Siu Bao,9.25
16184,2857,Pork Belly Bao,9.25
16185,2171,Gam Ja Tang,11.25
16186,2933,Pork Belly Bao,9.25
16187,4835,Gam Ja Tang,11.25
16188,4651,Gam Ja Tang,11.25
16189,3046,Cha Siu Bao,9.25
16190,3910,Braised Beef Noodles,10.25
16191,266,Gam Ja Tang,11.25
16192,1238,Pork Belly Bao,9.25
16193,4993,Passionfruit Green Tea,3.75
16194,1480,Braised Beef Noodles,10.25
16195,3973,Black Sugar Bubble Tea,5.25
16196,1199,Matcha Cheese Cake,6.75
16197,813,Passionfruit Green Tea,3.75
16198,3218,Gam Ja Tang,11.25
16199,459,Braised Beef Noodles,10.25
16200,38,Pork Belly Bao,9.25
16201,3522,Cha Siu Bao,9.25
16202,4099,Cha Siu Bao,9.25
16203,4855,Pork Belly Bao,9.25
16204,2911,Braised Beef Noodles,10.25
16205,2934,Pork Belly Bao,9.25
16206,2760,Braised Beef Noodles,10.25
16207,176,Passionfruit Green Tea,3.75
16208,675,Pork Belly Bao,9.25
16209,4421,Pork Belly Bao,9.25
16210,1005,Pork Belly Bao,9.25
16211,245,Pork Belly Bao,9.25
16212,232,Gam Ja Tang,11.25
16213,726,Pork Belly Bao,9.25
16214,2367,Cha Siu Bao,9.25
16215,2398,Gam Ja Tang,11.25
16216,1322,Passionfruit Green Tea,3.75
16217,3612,Braised Beef Noodles,10.25
16218,4568,Gam Ja Tang,11.25
16219,3486,Pork Belly Bao,9.25
16220,2203,Braised Beef Noodles,10.25
16221,3527,Gam Ja Tang,11.25
16222,386,Gam Ja Tang,11.25
16223,3728,Matcha Cheese Cake,6.75
16224,3628,Braised Beef Noodles,10.25
16225,2929,Passionfruit Green Tea,3.75
16226,4525,Passionfruit Green Tea,3.75
16227,4718,Cha Siu Bao,9.25
16228,4347,Cha Siu Bao,9.25
16229,4593,Gam Ja Tang,11.25
16230,3039,Braised Beef Noodles,10.25
16231,550,Black Sugar Bubble Tea,5.25
16232,4193,Braised Beef Noodles,10.25
16233,589,Cha Siu Bao,9.25
16234,1295,Gam Ja Tang,11.25
16235,1135,Cha Siu Bao,9.25
16236,2459,Cha Siu Bao,9.25
16237,2906,Pork Belly Bao,9.25
16238,1513,Braised Beef Noodles,10.25
16239,4312,Cha Siu Bao,9.25
16240,117,Pork Belly Bao,9.25
16241,339,Pork Belly Bao,9.25
16242,4283,Gam Ja Tang,11.25
16243,494,Gam Ja Tang,11.25
16244,1434,Pork Belly Bao,9.25
16245,812,Pork Belly Bao,9.25
16246,2982,Cha Siu Bao,9.25
16247,2344,Gam Ja Tang,11.25
16248,143,Black Sugar Bubble Tea,5.25
16249,2434,Braised Beef Noodles,10.25
16250,2404,Passionfruit Green Tea,3.75
16251,3419,Braised Beef Noodles,10.25
16252,4494,Gam Ja Tang,11.25
16253,3639,Pork Belly Bao,9.25
16254,2144,Braised Beef Noodles,10.25
16255,2638,Gam Ja Tang,11.25
16256,23,Pork Belly Bao,9.25
16257,2483,Passionfruit Green Tea,3.75
16258,1382,Passionfruit Green Tea,3.75
16259,2393,Gam Ja Tang,11.25
16260,507,Cha Siu Bao,9.25
16261,4955,Cha Siu Bao,9.25
16262,1299,Pork Belly Bao,9.25
16263,2466,Gam Ja Tang,11.25
16264,255,Pork Belly Bao,9.25
16265,4782,Passionfruit Green Tea,3.75
16266,3201,Braised Beef Noodles,10.25
16267,2582,Pork Belly Bao,9.25
16268,2130,Cha Siu Bao,9.25
16269,965,Pork Belly Bao,9.25
16270,4746,Gam Ja Tang,11.25
16271,3412,Pork Belly Bao,9.25
16272,2198,Gam Ja Tang,11.25
16273,434,Gam Ja Tang,11.25
16274,3387,Gam Ja Tang,11.25
16275,2699,Passionfruit Green Tea,3.75
16276,825,Gam Ja Tang,11.25
16277,1206,Black Sugar Bubble Tea,5.25
16278,2085,Gam Ja Tang,11.25
16279,1063,Pork Belly Bao,9.25
16280,3599,Braised Beef Noodles,10.25
16281,146,Pork Belly Bao,9.25
16282,680,Braised Beef Noodles,10.25
16283,2338,Matcha Cheese Cake,6.75
16284,4717,Passionfruit Green Tea,3.75
16285,2738,Gam Ja Tang,11.25
16286,4262,Pork Belly Bao,9.25
16287,4379,Braised Beef Noodles,10.25
16288,4761,Gam Ja Tang,11.25
16289,4656,Passionfruit Green Tea,3.75
16290,2922,Gam Ja Tang,11.25
16291,763,Gam Ja Tang,11.25
16292,1619,Black Sugar Bubble Tea,5.25
16293,2524,Pork Belly Bao,9.25
16294,3362,Cha Siu Bao,9.25
16295,305,Gam Ja Tang,11.25
16296,4521,Cha Siu Bao,9.25
16297,2504,Pork Belly Bao,9.25
16298,4089,Pork Belly Bao,9.25
16299,646,Gam Ja Tang,11.25
16300,4731,Cha Siu Bao,9.25
16301,2071,Cha Siu Bao,9.25
16302,4326,Passionfruit Green Tea,3.75
16303,4037,Gam Ja Tang,11.25
16304,2570,Gam Ja Tang,11.25
16305,3299,Gam Ja Tang,11.25
16306,927,Gam Ja Tang,11.25
16307,1327,Pork Belly Bao,9.25
16308,3935,Black Sugar Bubble Tea,5.25
16309,4914,Passionfruit Green Tea,3.75
16310,313,Passionfruit Green Tea,3.75
16311,2447,Braised Beef Noodles,10.25
16312,1722,Pork Belly Bao,9.25
16313,2125,Black Sugar Bubble Tea,5.25
16314,432,Black Sugar Bubble Tea,5.25
16315,2337,Cha Siu Bao,9.25
16316,2743,Pork Belly Bao,9.25
16317,632,Cha Siu Bao,9.25
16318,2091,Pork Belly Bao,9.25
16319,2872,Braised Beef Noodles,10.25
16320,109,Gam Ja Tang,11.25
16321,3420,Pork Belly Bao,9.25
16322,4543,Pork Belly Bao,9.25
16323,2024,Pork Belly Bao,9.25
16324,478,Braised Beef Noodles,10.25
16325,3365,Braised Beef Noodles,10.25
16326,1513,Pork Belly Bao,9.25
16327,3264,Passionfruit Green Tea,3.75
16328,4062,Pork Belly Bao,9.25
16329,347,Cha Siu Bao,9.25
16330,4454,Matcha Cheese Cake,6.75
16331,3862,Braised Beef Noodles,10.25
16332,4796,Gam Ja Tang,11.25
16333,3152,Cha Siu Bao,9.25
16334,1157,Matcha Cheese Cake,6.75
16335,799,Braised Beef Noodles,10.25
16336,1012,Cha Siu Bao,9.25
16337,3479,Braised Beef Noodles,10.25
16338,2385,Pork Belly Bao,9.25
16339,2177,Passionfruit Green Tea,3.75
16340,1303,Black Sugar Bubble Tea,5.25
16341,2999,Matcha Cheese Cake,6.75
16342,1947,Passionfruit Green Tea,3.75
16343,3975,Pork Belly Bao,9.25
16344,1511,Passionfruit Green Tea,3.75
16345,1658,Gam Ja Tang,11.25
16346,1800,Black Sugar Bubble Tea,5.25
16347,4213,Cha Siu Bao,9.25
16348,2323,Gam Ja Tang,11.25
16349,2156,Pork Belly Bao,9.25
16350,3894,Gam Ja Tang,11.25
16351,351,Braised Beef Noodles,10.25
16352,458,Cha Siu Bao,9.25
16353,3271,Passionfruit Green Tea,3.75
16354,173,Pork Belly Bao,9.25
16355,4481,Cha Siu Bao,9.25
16356,4656,Braised Beef Noodles,10.25
16357,2636,Pork Belly Bao,9.25
16358,4705,Pork Belly Bao,9.25
16359,4654,Pork Belly Bao,9.25
16360,435,Cha Siu Bao,9.25
16361,4020,Passionfruit Green Tea,3.75
16362,4838,Pork Belly Bao,9.25
16363,4765,Gam Ja Tang,11.25
16364,4234,Braised Beef Noodles,10.25
16365,3152,Cha Siu Bao,9.25
16366,2276,Gam Ja Tang,11.25
16367,686,Braised Beef Noodles,10.25
16368,567,Gam Ja Tang,11.25
16369,4170,Pork Belly Bao,9.25
16370,2902,Passionfruit Green Tea,3.75
16371,807,Cha Siu Bao,9.25
16372,1089,Cha Siu Bao,9.25
16373,2962,Gam Ja Tang,11.25
16374,2948,Braised Beef Noodles,10.25
16375,222,Black Sugar Bubble Tea,5.25
16376,2362,Pork Belly Bao,9.25
16377,2822,Passionfruit Green Tea,3.75
16378,3573,Pork Belly Bao,9.25
16379,4443,Braised Beef Noodles,10.25
16380,4843,Black Sugar Bubble Tea,5.25
16381,4168,Passionfruit Green Tea,3.75
16382,3206,Gam Ja Tang,11.25
16383,1065,Gam Ja Tang,11.25
16384,2674,Gam Ja Tang,11.25
16385,714,Braised Beef Noodles,10.25
16386,644,Pork Belly Bao,9.25
16387,1338,Braised Beef Noodles,10.25
16388,4164,Gam Ja Tang,11.25
16389,3911,Pork Belly Bao,9.25
16390,1401,Gam Ja Tang,11.25
16391,2098,Matcha Cheese Cake,6.75
16392,2521,Gam Ja Tang,11.25
16393,3865,Cha Siu Bao,9.25
16394,3351,Braised Beef Noodles,10.25
16395,1938,Gam Ja Tang,11.25
16396,3636,Braised Beef Noodles,10.25
16397,177,Braised Beef Noodles,10.25
16398,4411,Matcha Cheese Cake,6.75
16399,3884,Pork Belly Bao,9.25
16400,505,Passionfruit Green Tea,3.75
16401,2442,Pork Belly Bao,9.25
16402,3462,Cha Siu Bao,9.25
16403,4903,Pork Belly Bao,9.25
16404,4735,Gam Ja Tang,11.25
16405,3852,Pork Belly Bao,9.25
16406,3523,Gam Ja Tang,11.25
16407,3671,Passionfruit Green Tea,3.75
16408,3759,Pork Belly Bao,9.25
16409,2675,Passionfruit Green Tea,3.75
16410,4037,Matcha Cheese Cake,6.75
16411,4728,Passionfruit Green Tea,3.75
16412,1151,Pork Belly Bao,9.25
16413,282,Braised Beef Noodles,10.25
16414,356,Gam Ja Tang,11.25
16415,480,Pork Belly Bao,9.25
16416,121,Pork Belly Bao,9.25
16417,986,Passionfruit Green Tea,3.75
16418,764,Gam Ja Tang,11.25
16419,2357,Pork Belly Bao,9.25
16420,3672,Pork Belly Bao,9.25
16421,1218,Braised Beef Noodles,10.25
16422,4163,Cha Siu Bao,9.25
16423,4725,Cha Siu Bao,9.25
16424,2287,Gam Ja Tang,11.25
16425,3246,Gam Ja Tang,11.25
16426,2103,Pork Belly Bao,9.25
16427,1738,Gam Ja Tang,11.25
16428,1583,Braised Beef Noodles,10.25
16429,330,Cha Siu Bao,9.25
16430,4005,Gam Ja Tang,11.25
16431,2564,Gam Ja Tang,11.25
16432,466,Pork Belly Bao,9.25
16433,4987,Gam Ja Tang,11.25
16434,4243,Passionfruit Green Tea,3.75
16435,4137,Pork Belly Bao,9.25
16436,3460,Passionfruit Green Tea,3.75
16437,4994,Passionfruit Green Tea,3.75
16438,3540,Passionfruit Green Tea,3.75
16439,4199,Braised Beef Noodles,10.25
16440,4957,Gam Ja Tang,11.25
16441,1877,Cha Siu Bao,9.25
16442,275,Pork Belly Bao,9.25
16443,1881,Pork Belly Bao,9.25
16444,1766,Gam Ja Tang,11.25
16445,2679,Passionfruit Green Tea,3.75
16446,4554,Pork Belly Bao,9.25
16447,4066,Braised Beef Noodles,10.25
16448,4387,Braised Beef Noodles,10.25
16449,2427,Matcha Cheese Cake,6.75
16450,445,Cha Siu Bao,9.25
16451,2692,Matcha Cheese Cake,6.75
16452,2036,Gam Ja Tang,11.25
16453,56,Gam Ja Tang,11.25
16454,3043,Pork Belly Bao,9.25
16455,3976,Gam Ja Tang,11.25
16456,4655,Pork Belly Bao,9.25
16457,4209,Pork Belly Bao,9.25
16458,685,Gam Ja Tang,11.25
16459,1634,Cha Siu Bao,9.25
16460,1259,Braised Beef Noodles,10.25
16461,4527,Gam Ja Tang,11.25
16462,3136,Pork Belly Bao,9.25
16463,819,Gam Ja Tang,11.25
16464,634,Passionfruit Green Tea,3.75
16465,3800,Pork Belly Bao,9.25
16466,1998,Braised Beef Noodles,10.25
16467,3495,Black Sugar Bubble Tea,5.25
16468,3445,Pork Belly Bao,9.25
16469,2132,Black Sugar Bubble Tea,5.25
16470,2342,Cha Siu Bao,9.25
16471,1489,Pork Belly Bao,9.25
16472,3773,Gam Ja Tang,11.25
16473,1065,Pork Belly Bao,9.25
16474,594,Cha Siu Bao,9.25
16475,1224,Cha Siu Bao,9.25
16476,2790,Cha Siu Bao,9.25
16477,1022,Gam Ja Tang,11.25
16478,412,Gam Ja Tang,11.25
16479,3972,Cha Siu Bao,9.25
16480,2110,Cha Siu Bao,9.25
16481,3741,Gam Ja Tang,11.25
16482,60,Passionfruit Green Tea,3.75
16483,3604,Braised Beef Noodles,10.25
16484,2979,Matcha Cheese Cake,6.75
16485,927,Braised Beef Noodles,10.25
16486,3256,Passionfruit Green Tea,3.75
16487,4980,Passionfruit Green Tea,3.75
16488,3575,Pork Belly Bao,9.25
16489,2979,Gam Ja Tang,11.25
16490,3671,Braised Beef Noodles,10.25
16491,1695,Passionfruit Green Tea,3.75
16492,1642,Gam Ja Tang,11.25
16493,3717,Gam Ja Tang,11.25
16494,4400,Pork Belly Bao,9.25
16495,3781,Passionfruit Green Tea,3.75
16496,609,Cha Siu Bao,9.25
16497,1423,Gam Ja Tang,11.25
16498,3798,Pork Belly Bao,9.25
16499,1208,Cha Siu Bao,9.25
16500,95,Pork Belly Bao,9.25
16501,2145,Black Sugar Bubble Tea,5.25
16502,2443,Gam Ja Tang,11.25
16503,3482,Passionfruit Green Tea,3.75
16504,1747,Cha Siu Bao,9.25
16505,3091,Braised Beef Noodles,10.25
16506,293,Pork Belly Bao,9.25
16507,4877,Gam Ja Tang,11.25
16508,2725,Gam Ja Tang,11.25
16509,3677,Cha Siu Bao,9.25
16510,4422,Braised Beef Noodles,10.25
16511,4052,Braised Beef Noodles,10.25
16512,3801,Braised Beef Noodles,10.25
16513,4623,Pork Belly Bao,9.25
16514,4539,Gam Ja Tang,11.25
16515,2028,Braised Beef Noodles,10.25
16516,2878,Gam Ja Tang,11.25
16517,517,Braised Beef Noodles,10.25
16518,4599,Cha Siu Bao,9.25
16519,4812,Gam Ja Tang,11.25
16520,3997,Pork Belly Bao,9.25
16521,4970,Braised Beef Noodles,10.25
16522,1611,Pork Belly Bao,9.25
16523,4942,Pork Belly Bao,9.25
16524,4470,Pork Belly Bao,9.25
16525,2622,Gam Ja Tang,11.25
16526,4958,Cha Siu Bao,9.25
16527,1684,Gam Ja Tang,11.25
16528,4054,Braised Beef Noodles,10.25
16529,2933,Braised Beef Noodles,10.25
16530,2408,Gam Ja Tang,11.25
16531,1126,Pork Belly Bao,9.25
16532,3020,Braised Beef Noodles,10.25
16533,1101,Passionfruit Green Tea,3.75
16534,1611,Passionfruit Green Tea,3.75
16535,1573,Braised Beef Noodles,10.25
16536,454,Braised Beef Noodles,10.25
